Timestamp	CO2_1 (62.5 Hz)
230.976	28.399157
230.992	22.599302
231.008	18.399407
231.024	15.092823
231.04	11.799572
231.056	9.092973
231.072	6.599702
231.088	5.293068
231.104	4.599752
231.12	3.999767
231.136	3.399782
231.152	2.799797
231.168	2.399807
231.184	1.999817
231.2	1.693158
231.216	1.599827
231.232	1.493163
231.248	1.293168
231.264	1.093173
231.28	1.093173
231.296	0.893178
231.312	0.893178
231.328	0.799847
231.344	0.693183
231.36	0.693183
231.376	0.799847
231.392	0.799847
231.408	0.799847
231.424	0.693183
231.44	0.799847
231.456	0.799847
231.472	0.799847
231.488	0.799847
231.504	0.799847
231.52	0.799847
231.536	0.799847
231.552	0.799847
231.568	0.799847
231.584	0.893178
231.6	0.893178
231.616	0.799847
231.632	0.799847
231.648	0.799847
231.664	0.799847
231.68	0.799847
231.696	0.799847
231.712	0.799847
231.728	0.693183
231.744	0.693183
231.76	0.799847
231.776	0.893178
231.792	0.999842
231.808	0.893178
231.824	0.893178
231.84	0.799847
231.856	0.893178
231.872	0.893178
231.888	0.799847
231.904	0.893178
231.92	0.893178
231.936	0.893178
231.952	0.799847
231.968	0.799847
231.984	0.799847
232	0.799847
232.016	0.893178
232.032	0.893178
232.048	0.999842
232.064	1.093173
232.08	0.999842
232.096	0.893178
232.112	0.893178
232.128	0.999842
232.144	0.999842
232.16	0.893178
232.176	0.799847
232.192	0.799847
232.208	0.893178
232.224	0.893178
232.24	0.893178
232.256	0.893178
232.272	0.893178
232.288	0.799847
232.304	0.799847
232.32	0.799847
232.336	0.893178
232.352	0.999842
232.368	1.093173
232.384	0.999842
232.4	0.999842
232.416	0.999842
232.432	0.999842
232.448	0.999842
232.464	0.999842
232.48	1.093173
232.496	0.999842
232.512	0.999842
232.528	0.893178
232.544	0.999842
232.56	0.999842
232.576	0.999842
232.592	0.999842
232.608	0.999842
232.624	0.893178
232.64	0.999842
232.656	1.293168
232.672	2.199812
232.688	3.493113
232.704	5.599727
232.72	8.692983
232.736	12.692883
232.752	16.599452
232.768	19.799372
232.784	22.199312
232.8	23.692608
232.816	24.399257
232.832	24.799247
232.848	25.092573
232.864	25.199237
232.88	24.999242
232.896	24.892578
232.912	24.892578
232.928	24.999242
232.944	25.292568
232.96	26.092548
232.976	26.799197
232.992	27.492513
233.008	27.892503
233.024	28.199162
233.04	28.692483
233.056	29.199137
233.072	29.599127
233.088	29.999117
233.104	30.092448
233.12	30.199112
233.136	30.399107
233.152	30.692433
233.168	30.892428
233.184	30.999092
233.2	31.199087
233.216	31.292418
233.232	31.492413
233.248	31.492413
233.264	31.599077
233.28	31.692408
233.296	31.692408
233.312	31.892403
233.328	31.999067
233.344	32.092398
233.36	31.999067
233.376	31.999067
233.392	32.199062
233.408	32.292393
233.424	32.199062
233.44	32.292393
233.456	32.399057
233.472	32.599052
233.488	32.692383
233.504	32.692383
233.52	32.799047
233.536	32.892378
233.552	32.892378
233.568	32.999042
233.584	32.999042
233.6	32.999042
233.616	33.092373
233.632	33.292368
233.648	33.399032
233.664	33.492363
233.68	33.692358
233.696	33.799022
233.712	33.999017
233.728	34.092348
233.744	34.199012
233.76	34.199012
233.776	34.092348
233.792	34.199012
233.808	34.092348
233.824	34.199012
233.84	34.399007
233.856	34.399007
233.872	34.399007
233.888	34.492338
233.904	34.399007
233.92	34.292343
233.936	34.292343
233.952	34.492338
233.968	34.692333
233.984	34.692333
234	34.692333
234.016	34.692333
234.032	34.892328
234.048	34.892328
234.064	34.998992
234.08	34.998992
234.096	35.092323
234.112	35.292318
234.128	35.492313
234.144	35.598977
234.16	35.692308
234.176	35.692308
234.192	35.798972
234.208	35.798972
234.224	35.798972
234.24	35.692308
234.256	35.692308
234.272	35.598977
234.288	35.598977
234.304	35.692308
234.32	35.692308
234.336	35.798972
234.352	35.798972
234.368	35.798972
234.384	35.998967
234.4	35.998967
234.416	35.998967
234.432	35.798972
234.448	35.692308
234.464	35.692308
234.48	35.892303
234.496	36.092298
234.512	36.092298
234.528	34.998992
234.544	31.492413
234.56	28.199162
234.576	26.199212
234.592	23.292618
234.608	17.892753
234.624	12.799547
234.64	9.692958
234.656	7.799672
234.672	6.293043
234.688	5.093073
234.704	4.399757
234.72	3.999767
234.736	3.493113
234.752	2.693133
234.768	1.893153
234.784	1.399832
234.8	1.199837
234.816	1.093173
234.832	1.093173
234.848	1.093173
234.864	0.999842
234.88	0.893178
234.896	0.799847
234.912	0.799847
234.928	0.799847
234.944	0.799847
234.96	0.893178
234.976	0.893178
234.992	0.893178
235.008	0.999842
235.024	0.893178
235.04	0.693183
235.056	0.599852
235.072	0.693183
235.088	0.693183
235.104	0.799847
235.12	0.893178
235.136	0.893178
235.152	0.893178
235.168	0.893178
235.184	0.893178
235.2	0.893178
235.216	0.893178
235.232	0.799847
235.248	0.799847
235.264	0.799847
235.28	0.799847
235.296	0.799847
235.312	0.893178
235.328	0.799847
235.344	0.693183
235.36	0.799847
235.376	0.799847
235.392	0.893178
235.408	0.893178
235.424	0.799847
235.44	0.799847
235.456	0.693183
235.472	0.693183
235.488	0.799847
235.504	0.799847
235.52	0.799847
235.536	0.799847
235.552	0.693183
235.568	0.693183
235.584	0.693183
235.6	0.693183
235.616	0.799847
235.632	0.799847
235.648	0.893178
235.664	0.999842
235.68	0.999842
235.696	0.893178
235.712	0.893178
235.728	0.893178
235.744	0.799847
235.76	0.799847
235.776	0.893178
235.792	0.999842
235.808	0.999842
235.824	0.999842
235.84	0.999842
235.856	0.999842
235.872	0.999842
235.888	0.999842
235.904	0.893178
235.92	0.999842
235.936	0.999842
235.952	0.999842
235.968	0.893178
235.984	0.893178
236	0.893178
236.016	0.893178
236.032	0.893178
236.048	0.893178
236.064	0.893178
236.08	0.999842
236.096	1.093173
236.112	1.093173
236.128	0.999842
236.144	0.893178
236.16	0.799847
236.176	0.799847
236.192	0.893178
236.208	0.893178
236.224	0.999842
236.24	0.893178
236.256	0.893178
236.272	0.893178
236.288	0.893178
236.304	0.999842
236.32	0.999842
236.336	0.999842
236.352	0.999842
236.368	1.199837
236.384	1.693158
236.4	2.599802
236.416	3.693108
236.432	5.599727
236.448	8.492988
236.464	12.199562
236.48	15.599477
236.496	18.399407
236.512	20.799347
236.528	22.599302
236.544	23.999267
236.56	24.999242
236.576	25.599227
236.592	26.092548
236.608	26.692533
236.624	27.199187
236.64	27.599177
236.656	27.892503
236.672	28.199162
236.688	28.399157
236.704	28.492488
236.72	28.692483
236.736	28.892478
236.752	29.199137
236.768	29.492463
236.784	29.692458
236.8	29.799122
236.816	29.999117
236.832	30.199112
236.848	30.399107
236.864	30.492438
236.88	30.599102
236.896	30.692433
236.912	30.799097
236.928	30.892428
236.944	30.892428
236.96	30.892428
236.976	30.892428
236.992	30.999092
237.008	30.999092
237.024	31.199087
237.04	31.292418
237.056	31.399082
237.072	31.492413
237.088	31.599077
237.104	31.692408
237.12	31.892403
237.136	31.999067
237.152	31.999067
237.168	32.092398
237.184	32.092398
237.2	32.199062
237.216	32.292393
237.232	32.399057
237.248	32.599052
237.264	32.799047
237.28	32.799047
237.296	32.892378
237.312	32.892378
237.328	33.092373
237.344	33.092373
237.36	33.292368
237.376	33.399032
237.392	33.492363
237.408	33.492363
237.424	33.492363
237.44	33.492363
237.456	33.492363
237.472	33.492363
237.488	33.492363
237.504	33.599027
237.52	33.692358
237.536	33.799022
237.552	33.799022
237.568	33.999017
237.584	34.092348
237.6	33.999017
237.616	33.892353
237.632	33.892353
237.648	33.999017
237.664	34.199012
237.68	34.292343
237.696	34.292343
237.712	34.199012
237.728	34.199012
237.744	34.199012
237.76	34.292343
237.776	34.492338
237.792	34.599002
237.808	34.399007
237.824	34.292343
237.84	34.292343
237.856	34.399007
237.872	34.492338
237.888	34.492338
237.904	34.492338
237.92	34.492338
237.936	34.692333
237.952	34.692333
237.968	34.798997
237.984	34.998992
238	35.092323
238.016	35.092323
238.032	35.092323
238.048	35.092323
238.064	35.092323
238.08	34.998992
238.096	34.998992
238.112	34.998992
238.128	35.092323
238.144	35.092323
238.16	35.198987
238.176	35.292318
238.192	35.292318
238.208	35.492313
238.224	35.692308
238.24	35.598977
238.256	35.598977
238.272	35.598977
238.288	35.598977
238.304	35.798972
238.32	35.798972
238.336	35.798972
238.352	35.692308
238.368	35.598977
238.384	35.598977
238.4	35.892303
238.416	35.892303
238.432	33.799022
238.448	31.092423
238.464	27.692508
238.48	23.492613
238.496	16.599452
238.512	10.399607
238.528	7.493013
238.544	5.999717
238.56	4.893078
238.576	3.893103
238.592	3.093123
238.608	2.693133
238.624	2.399807
238.64	2.399807
238.656	1.999817
238.672	1.493163
238.688	1.293168
238.704	1.199837
238.72	1.199837
238.736	1.093173
238.752	1.093173
238.768	0.999842
238.784	0.999842
238.8	0.999842
238.816	0.999842
238.832	0.893178
238.848	0.693183
238.864	0.599852
238.88	0.599852
238.896	0.693183
238.912	0.693183
238.928	0.599852
238.944	0.599852
238.96	0.693183
238.976	0.799847
238.992	0.799847
239.008	0.799847
239.024	0.799847
239.04	0.799847
239.056	0.893178
239.072	0.799847
239.088	0.799847
239.104	0.799847
239.12	0.893178
239.136	0.999842
239.152	0.999842
239.168	0.893178
239.184	0.799847
239.2	0.799847
239.216	0.693183
239.232	0.693183
239.248	0.799847
239.264	0.893178
239.28	0.893178
239.296	0.999842
239.312	0.893178
239.328	0.799847
239.344	0.693183
239.36	0.693183
239.376	0.799847
239.392	0.893178
239.408	0.893178
239.424	0.999842
239.44	0.999842
239.456	0.999842
239.472	0.999842
239.488	0.893178
239.504	0.893178
239.52	0.893178
239.536	0.893178
239.552	0.893178
239.568	0.893178
239.584	0.893178
239.6	0.799847
239.616	0.799847
239.632	0.799847
239.648	0.893178
239.664	0.999842
239.68	0.893178
239.696	0.893178
239.712	0.893178
239.728	0.893178
239.744	0.893178
239.76	0.893178
239.776	0.999842
239.792	0.999842
239.808	1.093173
239.824	0.999842
239.84	0.999842
239.856	0.893178
239.872	0.999842
239.888	0.999842
239.904	0.893178
239.92	0.999842
239.936	0.999842
239.952	0.893178
239.968	0.893178
239.984	0.893178
240	0.999842
240.016	0.999842
240.032	0.999842
240.048	0.999842
240.064	0.999842
240.08	1.093173
240.096	1.799822
240.112	3.093123
240.128	4.893078
240.144	7.199687
240.16	10.199612
240.176	13.399532
240.192	16.292793
240.208	18.092748
240.224	19.599377
240.24	20.399357
240.256	20.799347
240.272	21.199337
240.288	21.999317
240.304	22.692633
240.32	23.399282
240.336	24.092598
240.352	24.692583
240.368	25.492563
240.384	26.092548
240.4	26.492538
240.416	26.799197
240.432	27.092523
240.448	27.399182
240.464	27.799172
240.48	28.199162
240.496	28.492488
240.512	28.799147
240.528	28.892478
240.544	28.892478
240.56	28.892478
240.576	28.999142
240.592	29.199137
240.608	29.599127
240.624	29.799122
240.64	29.892453
240.656	29.999117
240.672	30.199112
240.688	30.399107
240.704	30.492438
240.72	30.492438
240.736	30.492438
240.752	30.692433
240.768	30.799097
240.784	30.999092
240.8	31.092423
240.816	31.092423
240.832	31.092423
240.848	30.999092
240.864	31.199087
240.88	31.399082
240.896	31.599077
240.912	31.599077
240.928	31.492413
240.944	31.599077
240.96	31.692408
240.976	31.692408
240.992	31.692408
241.008	31.799072
241.024	31.999067
241.04	31.999067
241.056	31.999067
241.072	31.799072
241.088	31.892403
241.104	32.092398
241.12	32.292393
241.136	32.399057
241.152	32.399057
241.168	32.399057
241.184	32.492388
241.2	32.399057
241.216	32.599052
241.232	32.799047
241.248	32.892378
241.264	32.892378
241.28	32.999042
241.296	33.199037
241.312	33.399032
241.328	33.492363
241.344	33.599027
241.36	33.599027
241.376	33.692358
241.392	33.692358
241.408	33.799022
241.424	33.892353
241.44	33.892353
241.456	33.892353
241.472	33.892353
241.488	34.092348
241.504	34.199012
241.52	34.092348
241.536	34.199012
241.552	34.199012
241.568	34.092348
241.584	34.199012
241.6	34.292343
241.616	34.399007
241.632	34.492338
241.648	34.692333
241.664	34.692333
241.68	34.599002
241.696	34.492338
241.712	34.492338
241.728	34.399007
241.744	34.492338
241.76	34.692333
241.776	34.692333
241.792	34.599002
241.808	34.492338
241.824	34.599002
241.84	34.692333
241.856	34.798997
241.872	34.692333
241.888	34.692333
241.904	34.798997
241.92	34.892328
241.936	34.692333
241.952	34.692333
241.968	34.892328
241.984	34.892328
242	34.998992
242.016	35.198987
242.032	35.398982
242.048	35.292318
242.064	35.198987
242.08	35.198987
242.096	35.292318
242.112	35.398982
242.128	35.292318
242.144	35.398982
242.16	35.292318
242.176	35.198987
242.192	35.398982
242.208	35.492313
242.224	35.598977
242.24	35.598977
242.256	35.692308
242.272	35.892303
242.288	35.998967
242.304	35.892303
242.32	35.892303
242.336	35.998967
242.352	35.998967
242.368	36.092298
242.384	36.092298
242.4	35.998967
242.416	35.798972
242.432	35.798972
242.448	35.798972
242.464	35.798972
242.48	35.092323
242.496	33.092373
242.512	28.692483
242.528	24.199262
242.544	19.199387
242.56	14.492838
242.576	10.599602
242.592	7.799672
242.608	5.799722
242.624	4.493088
242.64	3.599777
242.656	2.893128
242.672	2.399807
242.688	2.093148
242.704	1.799822
242.72	1.399832
242.736	0.999842
242.752	0.799847
242.768	0.799847
242.784	0.893178
242.8	0.893178
242.816	0.999842
242.832	0.999842
242.848	0.893178
242.864	0.799847
242.88	0.799847
242.896	0.799847
242.912	0.799847
242.928	0.799847
242.944	0.693183
242.96	0.799847
242.976	0.799847
242.992	0.799847
243.008	0.893178
243.024	0.893178
243.04	0.893178
243.056	0.893178
243.072	0.799847
243.088	0.693183
243.104	0.693183
243.12	0.799847
243.136	0.693183
243.152	0.693183
243.168	0.799847
243.184	0.893178
243.2	0.999842
243.216	0.999842
243.232	0.999842
243.248	0.799847
243.264	0.799847
243.28	0.799847
243.296	0.893178
243.312	0.999842
243.328	1.093173
243.344	1.093173
243.36	1.093173
243.376	0.999842
243.392	0.799847
243.408	0.799847
243.424	0.693183
243.44	0.693183
243.456	0.799847
243.472	0.893178
243.488	0.893178
243.504	0.999842
243.52	0.893178
243.536	0.893178
243.552	0.799847
243.568	0.799847
243.584	0.799847
243.6	0.893178
243.616	0.999842
243.632	1.093173
243.648	1.093173
243.664	0.999842
243.68	0.999842
243.696	0.893178
243.712	0.799847
243.728	0.893178
243.744	0.999842
243.76	0.999842
243.776	0.893178
243.792	0.799847
243.808	0.893178
243.824	0.893178
243.84	0.893178
243.856	0.893178
243.872	0.893178
243.888	0.893178
243.904	0.799847
243.92	0.893178
243.936	0.893178
243.952	0.999842
243.968	0.893178
243.984	0.999842
244	0.893178
244.016	0.799847
244.032	0.799847
244.048	0.893178
244.064	0.893178
244.08	0.893178
244.096	0.893178
244.112	0.893178
244.128	0.999842
244.144	1.293168
244.16	1.999817
244.176	3.093123
244.192	4.799747
244.208	6.999692
244.224	10.292943
244.24	13.799522
244.256	17.292768
244.272	19.292718
244.288	20.292693
244.304	20.692683
244.32	21.092673
244.336	21.799322
244.352	22.292643
244.368	22.892628
244.384	23.799272
244.4	24.692583
244.416	25.292568
244.432	25.692558
244.448	26.092548
244.464	26.492538
244.48	26.999192
244.496	27.399182
244.512	27.692508
244.528	27.892503
244.544	28.199162
244.56	28.292493
244.576	28.292493
244.592	28.492488
244.608	28.692483
244.624	28.799147
244.64	28.999142
244.656	28.999142
244.672	29.199137
244.688	29.399132
244.704	29.399132
244.72	29.599127
244.736	29.799122
244.752	29.892453
244.768	29.892453
244.784	29.799122
244.8	29.799122
244.816	30.199112
244.832	30.492438
244.848	30.492438
244.864	30.692433
244.88	30.692433
244.896	30.599102
244.912	30.692433
244.928	30.799097
244.944	30.892428
244.96	30.892428
244.976	30.999092
244.992	31.199087
245.008	31.199087
245.024	31.199087
245.04	31.092423
245.056	31.199087
245.072	31.292418
245.088	31.399082
245.104	31.492413
245.12	31.599077
245.136	31.692408
245.152	31.799072
245.168	31.799072
245.184	31.799072
245.2	31.799072
245.216	31.799072
245.232	31.799072
245.248	31.799072
245.264	31.799072
245.28	31.799072
245.296	31.799072
245.312	31.799072
245.328	31.999067
245.344	32.292393
245.36	32.399057
245.376	32.492388
245.392	32.692383
245.408	32.799047
245.424	32.799047
245.44	32.799047
245.456	32.999042
245.472	33.199037
245.488	33.292368
245.504	33.292368
245.52	33.199037
245.536	33.199037
245.552	33.399032
245.568	33.599027
245.584	33.599027
245.6	33.492363
245.616	33.292368
245.632	33.199037
245.648	33.399032
245.664	33.399032
245.68	33.399032
245.696	33.399032
245.712	33.399032
245.728	33.492363
245.744	33.692358
245.76	33.692358
245.776	33.799022
245.792	33.799022
245.808	33.799022
245.824	33.692358
245.84	33.599027
245.856	33.692358
245.872	33.692358
245.888	33.799022
245.904	33.799022
245.92	33.799022
245.936	33.799022
245.952	33.892353
245.968	33.999017
245.984	34.092348
246	34.199012
246.016	34.292343
246.032	34.292343
246.048	34.292343
246.064	34.399007
246.08	34.399007
246.096	34.292343
246.112	34.292343
246.128	34.399007
246.144	34.492338
246.16	34.599002
246.176	34.599002
246.192	34.599002
246.208	34.599002
246.224	34.599002
246.24	34.599002
246.256	34.692333
246.272	34.692333
246.288	34.798997
246.304	34.798997
246.32	34.892328
246.336	34.998992
246.352	35.092323
246.368	35.092323
246.384	34.998992
246.4	34.998992
246.416	35.092323
246.432	35.198987
246.448	35.292318
246.464	35.198987
246.48	35.198987
246.496	35.198987
246.512	35.198987
246.528	35.198987
246.544	35.092323
246.56	35.092323
246.576	35.198987
246.592	35.292318
246.608	33.999017
246.624	29.492463
246.64	25.292568
246.656	19.199387
246.672	12.799547
246.688	9.199637
246.704	7.599677
246.72	6.599702
246.736	5.293068
246.752	3.693108
246.768	2.493138
246.784	2.199812
246.8	1.999817
246.816	1.693158
246.832	1.399832
246.848	1.399832
246.864	1.293168
246.88	1.293168
246.896	1.199837
246.912	1.199837
246.928	1.199837
246.944	1.093173
246.96	1.093173
246.976	1.093173
246.992	0.999842
247.008	0.893178
247.024	0.799847
247.04	0.799847
247.056	0.893178
247.072	0.893178
247.088	0.893178
247.104	0.799847
247.12	0.799847
247.136	0.799847
247.152	0.893178
247.168	0.893178
247.184	0.799847
247.2	0.799847
247.216	0.799847
247.232	0.799847
247.248	0.799847
247.264	0.893178
247.28	0.893178
247.296	0.893178
247.312	0.999842
247.328	0.999842
247.344	0.893178
247.36	0.893178
247.376	0.893178
247.392	0.999842
247.408	0.893178
247.424	0.799847
247.44	0.893178
247.456	0.999842
247.472	0.999842
247.488	0.893178
247.504	0.893178
247.52	0.799847
247.536	0.893178
247.552	0.893178
247.568	0.893178
247.584	0.893178
247.6	0.893178
247.616	0.999842
247.632	0.893178
247.648	0.693183
247.664	0.799847
247.68	0.893178
247.696	0.999842
247.712	1.093173
247.728	1.093173
247.744	1.093173
247.76	0.999842
247.776	0.893178
247.792	0.799847
247.808	0.799847
247.824	0.893178
247.84	0.999842
247.856	0.999842
247.872	0.999842
247.888	0.999842
247.904	1.093173
247.92	0.999842
247.936	0.999842
247.952	0.893178
247.968	0.799847
247.984	0.799847
248	0.893178
248.016	0.893178
248.032	0.999842
248.048	0.999842
248.064	0.999842
248.08	0.893178
248.096	0.893178
248.112	0.999842
248.128	0.999842
248.144	0.999842
248.16	0.999842
248.176	0.999842
248.192	1.093173
248.208	1.199837
248.224	1.693158
248.24	2.999792
248.256	4.599752
248.272	7.293018
248.288	10.799597
248.304	14.292843
248.32	17.092773
248.336	18.892728
248.352	19.999367
248.368	20.599352
248.384	21.199337
248.4	21.692658
248.416	22.199312
248.432	22.799297
248.448	23.399282
248.464	23.999267
248.48	24.799247
248.496	25.399232
248.512	25.892553
248.528	26.199212
248.544	26.492538
248.56	26.799197
248.576	27.092523
248.592	27.292518
248.608	27.599177
248.624	27.892503
248.64	28.092498
248.656	28.199162
248.672	28.292493
248.688	28.399157
248.704	28.399157
248.72	28.492488
248.736	28.492488
248.752	28.692483
248.768	28.892478
248.784	29.092473
248.8	29.292468
248.816	29.399132
248.832	29.599127
248.848	29.799122
248.864	29.892453
248.88	29.799122
248.896	29.692458
248.912	29.799122
248.928	29.892453
248.944	30.092448
248.96	30.199112
248.976	30.292443
248.992	30.292443
249.008	30.399107
249.024	30.492438
249.04	30.692433
249.056	30.799097
249.072	30.692433
249.088	30.799097
249.104	30.892428
249.12	30.892428
249.136	30.999092
249.152	30.799097
249.168	30.999092
249.184	31.292418
249.2	31.399082
249.216	31.399082
249.232	31.399082
249.248	31.292418
249.264	31.399082
249.28	31.492413
249.296	31.599077
249.312	31.692408
249.328	31.692408
249.344	31.892403
249.36	32.092398
249.376	32.092398
249.392	32.199062
249.408	32.199062
249.424	32.092398
249.44	32.199062
249.456	32.399057
249.472	32.492388
249.488	32.599052
249.504	32.692383
249.52	32.799047
249.536	32.892378
249.552	33.199037
249.568	33.292368
249.584	33.399032
249.6	33.399032
249.616	33.492363
249.632	33.492363
249.648	33.599027
249.664	33.599027
249.68	33.599027
249.696	33.599027
249.712	33.692358
249.728	33.599027
249.744	33.599027
249.76	33.599027
249.776	33.599027
249.792	33.492363
249.808	33.399032
249.824	33.399032
249.84	33.492363
249.856	33.599027
249.872	33.599027
249.888	33.599027
249.904	33.692358
249.92	33.799022
249.936	33.892353
249.952	33.999017
249.968	34.199012
249.984	34.399007
250	34.399007
250.016	34.399007
250.032	34.199012
250.048	34.092348
250.064	33.999017
250.08	33.999017
250.096	34.292343
250.112	34.399007
250.128	34.492338
250.144	34.399007
250.16	34.292343
250.176	34.399007
250.192	34.492338
250.208	34.599002
250.224	34.599002
250.24	34.599002
250.256	34.599002
250.272	34.492338
250.288	34.492338
250.304	34.599002
250.32	34.692333
250.336	34.692333
250.352	34.798997
250.368	34.892328
250.384	34.998992
250.4	35.092323
250.416	35.198987
250.432	35.292318
250.448	35.292318
250.464	35.292318
250.48	35.398982
250.496	35.398982
250.512	35.292318
250.528	35.092323
250.544	35.092323
250.56	35.292318
250.576	35.398982
250.592	35.292318
250.608	35.292318
250.624	35.092323
250.64	34.892328
250.656	33.092373
250.672	29.399132
250.688	23.092623
250.704	15.999467
250.72	10.999592
250.736	7.893003
250.752	6.199712
250.768	4.693083
250.784	3.693108
250.8	3.293118
250.816	3.293118
250.832	3.093123
250.848	2.599802
250.864	2.093148
250.88	1.693158
250.896	1.493163
250.912	1.199837
250.928	1.093173
250.944	0.999842
250.96	0.999842
250.976	0.999842
250.992	0.893178
251.008	0.799847
251.024	0.693183
251.04	0.599852
251.056	0.599852
251.072	0.599852
251.088	0.599852
251.104	0.693183
251.12	0.799847
251.136	0.799847
251.152	0.799847
251.168	0.693183
251.184	0.693183
251.2	0.799847
251.216	0.799847
251.232	0.799847
251.248	0.893178
251.264	0.799847
251.28	0.693183
251.296	0.693183
251.312	0.693183
251.328	0.693183
251.344	0.799847
251.36	0.799847
251.376	0.799847
251.392	0.893178
251.408	0.893178
251.424	0.893178
251.44	0.799847
251.456	0.799847
251.472	0.893178
251.488	0.893178
251.504	0.799847
251.52	0.799847
251.536	0.799847
251.552	0.893178
251.568	0.999842
251.584	0.999842
251.6	0.999842
251.616	0.999842
251.632	0.893178
251.648	0.799847
251.664	0.893178
251.68	0.999842
251.696	0.999842
251.712	0.999842
251.728	0.999842
251.744	0.999842
251.76	0.999842
251.776	0.893178
251.792	0.799847
251.808	0.799847
251.824	0.893178
251.84	0.893178
251.856	0.893178
251.872	0.893178
251.888	0.999842
251.904	0.999842
251.92	0.999842
251.936	0.999842
251.952	0.999842
251.968	0.999842
251.984	1.093173
252	1.093173
252.016	0.999842
252.032	1.093173
252.048	1.093173
252.064	0.999842
252.08	0.999842
252.096	0.999842
252.112	0.999842
252.128	0.893178
252.144	0.999842
252.16	0.999842
252.176	0.999842
252.192	0.999842
252.208	0.999842
252.224	1.093173
252.24	1.399832
252.256	2.293143
252.272	4.093098
252.288	6.599702
252.304	10.199612
252.32	14.092848
252.336	17.599427
252.352	20.199362
252.368	21.892653
252.384	22.692633
252.4	22.999292
252.416	23.092623
252.432	22.999292
252.448	22.892628
252.464	22.999292
252.48	23.292618
252.496	23.799272
252.512	24.292593
252.528	24.692583
252.544	25.292568
252.56	25.999217
252.576	26.492538
252.592	26.999192
252.608	27.292518
252.624	27.692508
252.64	27.999167
252.656	28.292493
252.672	28.492488
252.688	28.599152
252.704	28.692483
252.72	28.892478
252.736	29.199137
252.752	29.399132
252.768	29.399132
252.784	29.399132
252.8	29.399132
252.816	29.599127
252.832	29.799122
252.848	29.999117
252.864	30.199112
252.88	30.292443
252.896	30.399107
252.912	30.492438
252.928	30.692433
252.944	30.799097
252.96	30.799097
252.976	30.799097
252.992	30.799097
253.008	30.999092
253.024	31.092423
253.04	31.199087
253.056	31.199087
253.072	31.092423
253.088	31.199087
253.104	31.492413
253.12	31.692408
253.136	31.692408
253.152	31.599077
253.168	31.599077
253.184	31.692408
253.2	31.799072
253.216	31.692408
253.232	31.799072
253.248	32.092398
253.264	32.199062
253.28	32.092398
253.296	31.999067
253.312	31.892403
253.328	31.892403
253.344	31.999067
253.36	32.092398
253.376	32.292393
253.392	32.399057
253.408	32.599052
253.424	32.692383
253.44	32.692383
253.456	32.799047
253.472	32.892378
253.488	32.892378
253.504	32.799047
253.52	32.799047
253.536	32.999042
253.552	33.092373
253.568	33.399032
253.584	33.599027
253.6	33.799022
253.616	33.799022
253.632	33.692358
253.648	33.799022
253.664	33.892353
253.68	33.892353
253.696	33.892353
253.712	33.892353
253.728	33.999017
253.744	34.199012
253.76	34.199012
253.776	34.199012
253.792	34.199012
253.808	34.292343
253.824	34.399007
253.84	34.399007
253.856	34.492338
253.872	34.492338
253.888	34.492338
253.904	34.492338
253.92	34.492338
253.936	34.492338
253.952	34.599002
253.968	34.599002
253.984	34.599002
254	34.599002
254.016	34.599002
254.032	34.399007
254.048	34.399007
254.064	34.492338
254.08	34.692333
254.096	34.892328
254.112	34.892328
254.128	34.692333
254.144	34.692333
254.16	34.692333
254.176	34.798997
254.192	34.798997
254.208	34.892328
254.224	34.798997
254.24	34.892328
254.256	34.998992
254.272	35.092323
254.288	34.998992
254.304	35.092323
254.32	33.999017
254.336	30.892428
254.352	23.199287
254.368	14.692833
254.384	9.999617
254.4	6.599702
254.416	4.693083
254.432	4.199762
254.448	3.599777
254.464	2.799797
254.48	1.893153
254.496	1.493163
254.512	1.493163
254.528	1.493163
254.544	1.399832
254.56	1.199837
254.576	1.093173
254.592	1.093173
254.608	1.093173
254.624	1.093173
254.64	1.093173
254.656	0.999842
254.672	0.893178
254.688	0.693183
254.704	0.693183
254.72	0.693183
254.736	0.799847
254.752	0.893178
254.768	0.893178
254.784	0.893178
254.8	0.799847
254.816	0.799847
254.832	0.799847
254.848	0.799847
254.864	0.893178
254.88	0.893178
254.896	0.799847
254.912	0.799847
254.928	0.799847
254.944	0.799847
254.96	0.893178
254.976	0.893178
254.992	0.893178
255.008	0.893178
255.024	0.799847
255.04	0.799847
255.056	0.893178
255.072	0.893178
255.088	0.893178
255.104	0.893178
255.12	0.893178
255.136	0.893178
255.152	0.893178
255.168	0.893178
255.184	0.893178
255.2	0.999842
255.216	0.893178
255.232	0.893178
255.248	0.893178
255.264	0.893178
255.28	0.893178
255.296	0.999842
255.312	0.999842
255.328	0.999842
255.344	0.999842
255.36	0.893178
255.376	0.893178
255.392	0.893178
255.408	0.893178
255.424	0.799847
255.44	0.999842
255.456	1.093173
255.472	1.093173
255.488	0.999842
255.504	0.999842
255.52	0.999842
255.536	0.999842
255.552	0.999842
255.568	1.093173
255.584	0.999842
255.6	0.999842
255.616	0.893178
255.632	0.893178
255.648	0.893178
255.664	0.999842
255.68	1.093173
255.696	0.999842
255.712	0.893178
255.728	0.893178
255.744	0.893178
255.76	0.893178
255.776	0.893178
255.792	0.893178
255.808	0.893178
255.824	0.999842
255.84	0.999842
