Timestamp	AWF (125 Hz)
258.032	-0.120000
258.04	0.160000
258.048	0.680000
258.056	1.080000
258.064	1.360000
258.072	1.600000
258.08	1.780000
258.088	1.840000
258.096	1.940000
258.104	2.040000
258.112	2.340000
258.12	2.700000
258.128	2.940000
258.136	3.220000
258.144	3.600000
258.152	4.120000
258.16	4.820000
258.168	5.480000
258.176	6.020000
258.184	6.440000
258.192	6.700000
258.2	6.680000
258.208	6.540000
258.216	6.740000
258.224	7.300000
258.232	7.940000
258.24	8.320000
258.248	8.300000
258.256	8.180000
258.264	8.400000
258.272	8.900000
258.28	9.280000
258.288	9.380000
258.296	9.320000
258.304	9.360000
258.312	9.720000
258.32	10.160000
258.328	10.460000
258.336	10.480000
258.344	10.480000
258.352	10.680000
258.36	11.060000
258.368	11.600000
258.376	11.920000
258.384	12.080000
258.392	12.200000
258.4	12.400000
258.408	12.740000
258.416	13.260000
258.424	13.840000
258.432	14.300000
258.44	14.640000
258.448	14.860000
258.456	15.040000
258.464	15.220000
258.472	15.280000
258.48	15.120000
258.488	15.060000
258.496	15.160000
258.504	15.240000
258.512	15.180000
258.52	14.960000
258.528	14.720000
258.536	14.600000
258.544	14.560000
258.552	14.380000
258.56	14.160000
258.568	13.900000
258.576	13.800000
258.584	13.840000
258.592	14.160000
258.6	14.500000
258.608	14.640000
258.616	14.500000
258.624	14.160000
258.632	13.860000
258.64	13.700000
258.648	13.820000
258.656	13.980000
258.664	13.940000
258.672	13.780000
258.68	13.460000
258.688	13.140000
258.696	13.120000
258.704	13.300000
258.712	13.240000
258.72	13.040000
258.728	12.820000
258.736	12.780000
258.744	13.040000
258.752	13.340000
258.76	13.380000
258.768	13.220000
258.776	13.260000
258.784	13.340000
258.792	13.400000
258.8	13.460000
258.808	13.560000
258.816	13.780000
258.824	14.120000
258.832	14.440000
258.84	14.620000
258.848	14.700000
258.856	14.760000
258.864	14.800000
258.872	14.820000
258.88	14.820000
258.888	14.860000
258.896	14.880000
258.904	14.840000
258.912	14.720000
258.92	14.640000
258.928	14.620000
258.936	14.660000
258.944	14.620000
258.952	14.440000
258.96	14.260000
258.968	14.160000
258.976	14.060000
258.984	13.860000
258.992	13.760000
259	13.700000
259.008	13.740000
