Timestamp	Resp (62.5 Hz)
222.848	-0.075247
222.864	-0.071443
222.88	-0.065737
222.896	-0.058446
222.912	-0.049887
222.928	-0.038792
222.944	-0.025795
222.96	-0.012164
222.976	0.002418
222.992	0.020170
223.008	0.041092
223.024	0.065184
223.04	0.091178
223.056	0.116221
223.072	0.140630
223.088	0.167258
223.104	0.194837
223.12	0.219880
223.136	0.242704
223.152	0.264577
223.168	0.285182
223.184	0.302300
223.2	0.315931
223.216	0.326392
223.232	0.334000
223.248	0.338438
223.264	0.340340
223.28	0.340023
223.296	0.338438
223.312	0.335585
223.328	0.332415
223.344	0.330513
223.36	0.329879
223.376	0.329245
223.392	0.328928
223.408	0.330196
223.424	0.333049
223.44	0.335268
223.456	0.336536
223.472	0.337170
223.488	0.337804
223.504	0.338755
223.52	0.340023
223.536	0.340974
223.552	0.341925
223.568	0.344461
223.584	0.348582
223.6	0.353654
223.616	0.359677
223.632	0.367285
223.648	0.376478
223.664	0.387890
223.68	0.400570
223.696	0.411665
223.712	0.421175
223.728	0.432587
223.744	0.445267
223.76	0.456045
223.776	0.465555
223.792	0.476650
223.808	0.489647
223.824	0.504863
223.84	0.521981
223.856	0.538148
223.872	0.553998
223.888	0.571433
223.904	0.589502
223.92	0.605669
223.936	0.619934
223.952	0.633882
223.968	0.647196
223.984	0.657974
224	0.666850
224.016	0.671922
224.032	0.673507
224.048	0.670971
224.064	0.665265
224.08	0.658925
224.096	0.651634
224.112	0.642124
224.128	0.631029
224.144	0.619617
224.16	0.607888
224.176	0.597110
224.192	0.586966
224.208	0.576505
224.224	0.566044
224.24	0.557168
224.256	0.549560
224.272	0.541001
224.288	0.531808
224.304	0.521664
224.32	0.511520
224.336	0.502961
224.352	0.495670
224.368	0.488696
224.384	0.482039
224.4	0.476333
224.416	0.471578
224.432	0.467774
224.448	0.464287
224.464	0.461117
224.48	0.457947
224.496	0.454460
224.512	0.450022
224.528	0.444950
224.544	0.439561
224.56	0.433855
224.576	0.428149
224.592	0.423394
224.608	0.419273
224.624	0.417054
224.64	0.416103
224.656	0.416103
224.672	0.417371
224.688	0.421175
224.704	0.426881
224.72	0.432270
224.736	0.437342
224.752	0.441780
224.768	0.445901
224.784	0.448754
224.8	0.450339
224.816	0.450339
224.832	0.448437
224.848	0.443048
224.864	0.435123
224.88	0.426247
224.896	0.416420
224.912	0.403740
224.928	0.389158
224.944	0.372991
224.96	0.355873
224.976	0.340974
224.992	0.327977
225.008	0.315297
225.024	0.303251
225.04	0.291205
225.056	0.279159
225.072	0.266162
225.088	0.251897
225.104	0.236364
225.12	0.219246
225.136	0.203713
225.152	0.188497
225.168	0.171062
225.184	0.152042
225.2	0.134607
225.216	0.118440
225.232	0.102590
225.248	0.086740
225.264	0.070890
225.28	0.055991
225.296	0.043311
225.312	0.032216
225.328	0.020804
225.344	0.009075
225.36	-0.000752
225.376	-0.009311
225.392	-0.018504
225.408	-0.028648
225.424	-0.037841
225.44	-0.046400
225.456	-0.053691
225.472	-0.059714
225.488	-0.064469
225.504	-0.068590
225.52	-0.070809
225.536	-0.071760
225.552	-0.070492
225.568	-0.067639
225.584	-0.062567
225.6	-0.056227
225.616	-0.050838
225.632	-0.045766
225.648	-0.040694
225.664	-0.035305
225.68	-0.030867
225.696	-0.027380
225.712	-0.026429
225.728	-0.027380
225.744	-0.028965
225.76	-0.030867
225.776	-0.033086
225.792	-0.035622
225.808	-0.038158
225.824	-0.040694
225.84	-0.043230
225.856	-0.045766
225.872	-0.049253
225.888	-0.053691
